archive,member,extension,size_bytes,compressed_bytes,loose_file_with_same_name_present,loose_file_with_same_name_present_anywhere
cda_knowledge_base/measurements/other_hm_monitoring/source_files/2026-05-11_Presentations_CD-A_TD_260428.zip,Presentations_CD-A_TD_260428/2604_TD_CD-A_ISU.pdf,.pdf,1614035,1480155,False,True
cda_knowledge_base/measurements/other_hm_monitoring/source_files/2026-05-11_Presentations_CD-A_TD_260428.zip,Presentations_CD-A_TD_260428/CD-A_Slides_TD_260427x.pdf,.pdf,4554743,4007973,True,True
cda_knowledge_base/measurements/other_hm_monitoring/source_files/2026-05-11_Presentations_CD-A_TD_260428.zip,Presentations_CD-A_TD_260428/CD-A_Stand-ERT-2026-04.pdf,.pdf,1730972,1379505,False,True
cda_knowledge_base/measurements/other_hm_monitoring/source_files/2026-05-11_Presentations_CD-A_TD_260428.zip,Presentations_CD-A_TD_260428/CD-A_TD_2026_sc.pdf,.pdf,1153047,1057088,True,True
cda_knowledge_base/measurements/other_hm_monitoring/source_files/2026-05-11_Presentations_CD-A_TD_260428.zip,Presentations_CD-A_TD_260428/Folien_Niv_TD_CDA_2026.pdf,.pdf,512209,432531,True,True
cda_knowledge_base/measurements/other_hm_monitoring/source_files/2026-05-11_Presentations_CD-A_TD_260428.zip,Presentations_CD-A_TD_260428/NMR2026.pdf,.pdf,2066259,1867935,False,True
cda_knowledge_base/measurements/other_hm_monitoring/source_files/2026-05-11_Presentations_CD-A_TD_260428.zip,Presentations_CD-A_TD_260428/RO_2013.4_3974_CD-A3 Phase 30_A21_TN-2025-12_signed.pdf,.pdf,1060982,990178,False,True
