run_id,run_kind,label_group,row_count,fitted_bias_fraction,raw_weighted_bias_fraction,observed_theta_mean,predicted_theta_mean
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,NMR seasonal | 4P,5,0.039712366312305056,0.039712366312305056,0.09803444372219518,0.05556293667272816
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,NMR seasonal | 4Q,5,0.07180174749458934,0.07180174749458934,0.11816400130095821,0.05502779632747198
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,NMR seasonal | 4R,5,0.02534545678167714,0.02534545678167714,0.08542143230590786,0.06007597552423072
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,NMR seasonal | 4S,5,0.06242704285791595,0.06242704285791595,0.11308461433025534,0.053533639753411764
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,NMR weekly | 4E,84,0.0482379308942122,0.0482379308942122,0.10652978672888767,0.0582918558346755
local_bracketed_001_length_0p013m_shift_0p875,local_smooth,NMR weekly | 4S,21,0.06812950537133163,0.06812950537133163,0.12003813664148744,0.05190863127015581
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4D,5,0.04171986288564199,0.04171986288564199,0.11717910081535166,0.07688937107385514
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4E,5,0.05644545337233602,0.05644545337233602,0.11164098656910655,0.05519553319677054
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4F,5,0.07575353747656705,0.07575353747656705,0.12895223067350797,0.05321656725855376
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4G,5,0.07237124074815401,0.07237124074815401,0.12556283647090566,0.05319159572275167
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4H,5,0.06727032459623916,0.06727032459623916,0.1223882986985233,0.05531238236913806
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4I,5,0.07091915879939682,0.07091915879939682,0.1249263844989508,0.0542875958198874
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4J,8,0.023760772785187425,0.023760772785187425,0.07729376871719223,0.05353299593200482
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4K,8,0.058908853287298356,0.058908853287298356,0.11401047442260642,0.05590457048827378
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4L,8,0.03155459064168353,0.03155459064168353,0.08759295153312814,0.054936281183018326
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4M,8,0.056792261230978344,0.056792261230978344,0.11239079343580044,0.0551308204205386
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4N,5,0.03887112388921712,0.03887112388921712,0.09653728054241559,0.055473944884484795
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4P,5,0.03971263020871197,0.03971263020871197,0.09803444372219518,0.05556266109675112
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4Q,5,0.07180208580276866,0.07180208580276866,0.11816400130095821,0.05502742043128918
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4R,5,0.025346173883995016,0.025346173883995016,0.08542143230590786,0.060075258421912844
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR seasonal | 4S,5,0.062425503157471016,0.062425503157471016,0.11308461433025534,0.05353523128374482
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR weekly | 4E,84,0.048235099907648925,0.048235099907648925,0.10652978672888767,0.058294686821238756
local_bracketed_002_length_0p013m_shift_1p125,local_smooth,NMR weekly | 4S,21,0.06812797040290515,0.06812797040290515,0.12003813664148744,0.05191016623858227
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4D,5,0.04329068221427066,0.04329068221427066,0.11717910081535166,0.07530376771734903
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4E,5,0.057654504508759453,0.057654504508759453,0.11164098656910655,0.0539864820603471
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4F,5,0.07687076324464892,0.07687076324464892,0.12895223067350797,0.05209719045359472
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4G,5,0.07253972036385768,0.07253972036385768,0.12556283647090566,0.053023116107048
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4H,5,0.06732271992460603,0.06732271992460603,0.1223882986985233,0.055257856236955914
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4I,5,0.07093273717920694,0.07093273717920694,0.1249263844989508,0.05427352223842106
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4J,8,0.0237649594732491,0.0237649594732491,0.07729376871719223,0.05352880924394314
local_bracketed_003_length_0p031m,local_smooth,NMR seasonal | 4K,8,0.05891223245779713,0.05891223245779713,0.11401047442260642,0.05590114006226014
