run_id,stream,status,objective_or_loss,rank,rows_used,groups_or_series,rmse_or_mae,source_artifact,caveat
production_sampler_round3_002_length_0p028m_shift_1p050,active_direct_permeability_plus_raw_nmr,available_from_nmr_bias_audit,3167.879479569597,53.0,192,17,5.493166416513838,inversion_workflow/nmr_candidate_bias_sensitivity_audit.csv,active objective includes direct pulse-test permeability plus raw absolute NMR theta residuals
production_sampler_round3_002_length_0p028m_shift_1p050,nmr_label_bias,available_from_nmr_bias_audit,506.8737557705009,48.0,192,17,1.5671846274795551,inversion_workflow/nmr_candidate_bias_sensitivity_audit.csv,diagnostic alternative for label/campaign bias; not the current default objective
production_sampler_round3_002_length_0p028m_shift_1p050,nmr_within_label_trend_anomaly,available_from_nmr_bias_audit,506.8737557705009,48.0,192,17,1.5671846274795551,inversion_workflow/nmr_candidate_bias_sensitivity_audit.csv,"preferred provisional NMR policy, but final NMR policy is not selected"
production_sampler_round3_002_length_0p028m_shift_1p050,ert_log_resistivity_diagnostic,available_from_ert_discrimination_audit,0.2547140189867687,49.0,162800,80,0.300099726520727,inversion_workflow/ert_candidate_discrimination_audit.csv,ERT remains diagnostic until transform/support and uncertainty gates are closed
production_sampler_round3_002_length_0p028m_shift_1p050,taupe_tdr_trend_diagnostic,available_from_taupe_discrimination_audit,1.8506463001555136,4.0,1860,12,2.335650786761113,inversion_workflow/taupe_candidate_discrimination_audit.csv,Taupe/TDR remains diagnostic until unit/calibration and uncertainty gates are closed
