cell_id,material_id,centroid_x,centroid_y,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y
2592,1,-1.23017733767651,-0.11754635228715767,-1.24139577207826,-0.128978096405388,-1.21195030059814,-0.107792471762845
2593,1,-1.0301977294298001,0.52585390203446,-1.04520751273193,0.515372236824039,-1.01481421635947,0.531303525225307
2594,1,-0.6919097724310063,0.9150685923098076,-0.701102048056616,0.900766213989258,-0.676265873972733,0.92655163658429
2595,1,-1.1949964185499966,0.4493978837942357,-1.21391886694789,0.437646394661,-1.18446370864131,0.463083280856433
2596,1,-0.687306984966448,0.9293618165963217,-0.701102048056616,0.917887926355875,-0.676265873972733,0.9436458868488
2597,1,-0.9499954879224682,0.6300406573190139,-0.96607414191375,0.618634899711608,-0.938475845718405,0.642979999637517
2598,1,1.0964379124454366,0.4645237337439883,1.08782688616316,0.454629338246584,1.11112756936508,0.477637012055392
2599,1,-1.17927770417133,-0.15897269471667,-1.1942576379657,-0.169334749126522,-1.16524076309199,-0.14580730571747
2600,1,1.0820079085667633,0.464797442478922,1.06783755772906,0.454629338246584,1.09035928180807,0.477637012055392
2601,1,-1.18924495181639,-0.14614041074296166,-1.19514250602717,-0.161776029306018,-1.1783347114563,-0.130837897205397
2602,1,0.10495147811494283,1.3224863962270934,0.0877301580629995,1.3026715679171,0.117660223235417,1.34486284500249
2603,1,-0.9449352356402306,-0.7199923637130031,-0.96383832181944,-0.728715383308513,-0.926538465881282,-0.705544868850706
2604,1,-0.38357906974548334,1.2561043802727998,-0.3984499540571,1.23486729498385,-0.366981068335455,1.26975480273603
2605,1,-0.9572474094836053,-0.7097730082887512,-0.96383832181944,-0.728715383308513,-0.94442891921997,-0.695058772707035
2606,1,-0.3840924210031807,1.27521358605901,-0.3984499540571,1.26369104309852,-0.366981068335455,1.29219491234248
2607,1,-1.1775815666580265,0.4494428915367483,-1.18660668006079,0.437646394661,-1.16167431127198,0.463083280856433
2608,1,0.17435057647128535,-1.1618138422456765,0.16354165372884,-1.17650036918345,0.186841166439478,-1.15398078624099
2609,1,-0.839642731959296,-0.8337139647479562,-0.847330877101538,-0.845652479822101,-0.82690858688354,-0.822298248354647
2610,1,0.5749895435458336,-1.14314561561841,0.56278896484375,-1.15748172999678,0.592224234857627,-1.12685794606209
2611,1,0.6867575687956204,-0.9541038080743056,0.67241335067749,-0.974808247804083,0.694811345672752,-0.93589129025131
2612,1,-0.39633843484374637,-1.1764894867229534,-0.412992928142255,-1.19391240415876,-0.386544002588761,-1.16347871324051
2613,1,0.6748597929336263,-0.966685616773831,0.65911801808677,-0.974808247804083,0.693048010036619,-0.951611886167524
2614,1,-0.40441221325969434,-1.1907402352697234,-0.413699709048067,-1.20623095888082,-0.386544002588761,-1.17207734276959
2615,1,0.9424416660416464,-0.5805885839564027,0.93231940422058,-0.591333473665246,0.948690780671939,-0.568016359949111
2616,1,-1.0368797599487267,-0.684281221000605,-1.05676895920544,-0.698730235902698,-1.02292642188836,-0.670735377626142
2617,1,0.9354767970723007,-0.592759451743738,0.925420206324383,-0.604528963311117,0.948690780671939,-0.582415918254851
2618,1,-1.0204863961888133,-0.6846978768272507,-1.03094389875238,-0.698730235902698,-1.0075888679257,-0.670735377626142
2619,1,-1.1593423705043633,-0.20288229870811603,-1.17444412836897,-0.217718958600453,-1.15143616841634,-0.1928621925354
2620,1,-1.008594385443385,-0.672970329888925,-1.02292642188836,-0.684628016952912,-0.995267866516095,-0.663547595087721
2621,1,-1.1639439020629132,-0.18675422888347235,-1.17444412836897,-0.198065744988495,-1.15214681472778,-0.169334749126522
2622,1,-1.2240442914954965,-0.10445434446587927,-1.24139577207826,-0.11586848869324,-1.21195030059814,-0.0897020729415528
2623,1,0.359321849671191,1.1309728082762867,0.342053414916968,1.11602290496826,0.373143959352955,1.14292502056757
2624,1,-1.2349135577393666,-0.09209387135171414,-1.24455809932975,-0.107792471762845,-1.21878680181009,-0.0787870693507446
2625,1,0.3755200609172577,1.1227903886053268,0.36276817474365,1.10942324028015,0.390648048655168,1.14292502056757
2626,1,0.18506336784171865,-1.1688945779029933,0.172668909245538,-1.17650036918345,0.19568002784014,-1.15496037131259
2627,1,-1.0371443051963767,-0.580940586512829,-1.05170095834427,-0.595643142604889,-1.02683114852904,-0.569788853073119
2628,1,-0.19723164723788267,-1.2491933983086334,-0.211035228988027,-1.26228954394817,-0.186511677602905,-1.2311120480323
2629,1,-1.0437399167686334,-0.5670683206970877,-1.05170095834427,-0.577389763860479,-1.03290080871582,-0.554026345157665
2630,1,0.2284356817162587,1.3074618354260668,0.209109010762093,1.29473854965392,0.241773021959406,1.32949047140191
2631,1,-0.6410858864244147,-1.0527953571875501,-0.654568268327814,-1.06490073575974,-0.6335394367218,-1.04389804079533
2632,1,-0.7697215553077763,0.8518287177055243,-0.779781975809786,0.843974193191515,-0.759730178578749,0.863803416529077
2633,1,-0.645889676410916,-1.04013451604045,-0.654568268327814,-1.04958729500758,-0.63514995422363,-1.02691821231844
2634,1,-0.006380701239633024,1.2994848793243268,-0.0224622028017699,1.27415661553258,0.00691841575154172,1.31364322288536
2635,1,1.1724565032260232,-0.049432177600491733,1.15696931037903,-0.0604704402722425,1.18176984575282,-0.0338497556685727
2636,1,-0.5506852572303856,-1.2232734812505432,-0.570534576061144,-1.2385387216343,-0.534265421280252,-1.2077661735775
2637,1,1.1634872227711568,-0.06489660268746279,1.15172251218162,-0.0802430309294859,1.18176984575282,-0.05397633686066
2638,1,-0.00518127279237256,1.3247660074801335,-0.0224622028017699,1.31065479955504,0.00691841575154172,1.35
2639,1,-0.7490552916330421,0.8551311477306838,-0.759730178578749,0.847708543395981,-0.73967838134766,0.866242006195612
2640,1,-0.9577632569311226,0.6879486546218997,-0.971200405591789,0.679094070517817,-0.948129195802178,0.704808526903516
2641,1,-0.7377805829911237,0.861856300064266,-0.747757314972717,0.851442893600458,-0.725906052652994,0.867884000396728
2642,1,-0.9258926442179217,-0.7410686244092847,-0.942491454229763,-0.751600225139332,-0.90864801254272,-0.72571683897979
2643,1,1.15570814542225,0.305409905026085,1.14484691772461,0.291606903330537,1.17189102460498,0.315675219154359
2644,1,-0.9441537878054337,0.6919939708452557,-0.953960169399401,0.679943366444366,-0.930371998214722,0.704808526903516
