target_id,lookup_table,sample_source,lookup_label,lookup_cell_id,lookup_status,lookup_x,lookup_y,lookup_material_id,cell_weight,distance_along_segment_m,band_min_m,band_max_m
nmr_weekly_0000,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0001,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0002,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0003,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0004,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0005,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0006,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0007,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0008,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0009,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0010,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0011,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0012,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0013,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0014,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0015,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0016,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0017,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0018,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0019,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0020,borehole_mesh_lookup.csv,NMR weekly point,NMR_S,2613,inside_mesh_bbox_nearest_cell,0.6427223804724465,-0.939987000000058,1,1.0,,,
nmr_weekly_0021,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0022,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0023,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0024,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0025,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0026,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0027,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0028,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0029,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0030,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0031,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0032,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0033,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0034,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0035,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0036,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0037,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0038,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0039,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0040,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0041,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0042,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0043,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0044,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0045,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0046,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0047,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0048,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0049,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0050,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0051,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0052,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0053,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0054,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0055,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0056,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0057,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0058,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0059,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0060,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0061,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0062,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0063,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0064,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0065,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0066,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0067,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0068,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0069,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0070,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0071,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0072,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0073,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0074,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0075,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0076,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0077,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0078,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0079,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0080,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0081,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0082,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0083,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0084,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0085,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0086,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0087,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0088,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0089,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0090,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0091,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0092,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0093,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0094,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0095,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0096,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0097,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0098,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0099,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0100,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0101,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0102,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0103,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0104,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0105,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0106,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0107,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0108,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0109,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0110,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0111,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0112,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0113,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0114,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0115,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0116,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0117,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0118,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0119,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0120,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0121,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0122,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0123,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0124,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0125,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0126,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0127,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0128,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0129,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0130,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0131,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0132,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0133,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0134,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0135,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0136,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0137,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0138,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0139,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0140,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0141,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0142,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0143,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0144,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0145,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0146,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0147,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0148,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0149,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0150,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0151,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0152,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0153,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0154,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0155,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0156,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0157,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0158,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0159,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0160,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0161,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0162,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0163,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0164,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0165,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0166,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0167,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0168,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_weekly_0169,borehole_mesh_lookup.csv,NMR weekly point,NMR_4E,2808,inside_cell,-1.0269863678183269,-0.6369870000000606,1,1.0,,,
nmr_seasonal_0140,borehole_mesh_lookup.csv,NMR seasonal point,NMR_4J,3154,inside_mesh_bbox_nearest_cell,-0.4499528084630713,1.0760130000000183,1,1.0,,,
nmr_seasonal_0141,borehole_mesh_lookup.csv,NMR seasonal point,NMR_4K,2950,inside_mesh_bbox_nearest_cell,-0.1699453413458433,1.108012999999944,1,1.0,,,
nmr_seasonal_0142,borehole_mesh_lookup.csv,NMR seasonal point,NMR_4L,3036,inside_mesh_bbox_nearest_cell,0.1582382344742106,1.079012999999948,1,1.0,,,
