source_file,source_sheet,source_row_1based,measurement_type,original_3d_x,original_3d_y,original_3d_z,model_xz_x,model_xz_y,model_xz_z,model_xy_x,model_xy_y,model_xy_z,lookup_coordinate_frame,lookup_x,lookup_y,lookup_status,inside_mesh_bbox,distance_to_mesh_bbox_m,containing_cell_id,nearest_cell_id,lookup_cell_id,lookup_material_id,nearest_centroid_x,nearest_centroid_y,nearest_centroid_distance_m
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,23,Suction,-4.64,0.0,-0.7,-0.0099999999999997,0.0,-1.98,-0.0099999999999997,-1.98,0.0,2D_Model (x/y),-0.0099999999999997,-1.98,inside_cell,True,0.0,7102,7102,7102,0,0.0075160160603299315,-2.0068042996429267,0.03202001402206951
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,24,Suction,-6.2,0.0,1.15,-1.5700000000000005,0.0,-0.1300000000000001,-1.5700000000000005,-0.1300000000000001,0.0,2D_Model (x/y),-1.5700000000000005,-0.1300000000000001,inside_cell,True,0.0,9376,9376,9376,0,-1.5894609450160166,-0.13862678759066835,0.021287316530058723
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,25,Suction,-4.64,0.0,-0.4,-0.0099999999999997,0.0,-1.6800000000000002,-0.0099999999999997,-1.6800000000000002,0.0,2D_Model (x/y),-0.0099999999999997,-1.6800000000000002,inside_cell,True,0.0,7888,7888,7888,0,-0.031509968245948705,-1.6844223498283066,0.021959870490184063
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,26,Suction,8.95,0.0,1.15,13.579999999999998,0.0,-0.1300000000000001,13.579999999999998,-0.1300000000000001,0.0,2D_Model (x/y),13.579999999999998,-0.1300000000000001,outside_mesh_bbox_nearest_cell,False,8.579999999999998,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.68915703091185
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,27,Suction,7.71,0.0,-0.2,12.34,0.0,-1.48,12.34,-1.48,0.0,2D_Model (x/y),12.34,-1.48,outside_mesh_bbox_nearest_cell,False,7.34,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.4554501016427634
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,28,Suction,9.15,0.0,1.15,13.78,0.0,-0.1300000000000001,13.78,-0.1300000000000001,0.0,2D_Model (x/y),13.78,-0.1300000000000001,outside_mesh_bbox_nearest_cell,False,8.78,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.888676184130922
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,29,Suction,7.71,0.0,-0.4,12.34,0.0,-1.6800000000000002,12.34,-1.6800000000000002,0.0,2D_Model (x/y),12.34,-1.6800000000000002,outside_mesh_bbox_nearest_cell,False,7.34,-1,5828,5828,0,4.8906615029022005,-1.78181480040215,7.450034248104114
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,30,Taupe,-5.8007414808023565,0.0,1.318985199999986,-1.1707414808023566,0.0,0.0389851999999859,-1.1707414808023566,0.0389851999999859,0.0,2D_Model (x/y),-1.1707414808023566,0.0389851999999859,inside_cell,True,0.0,2959,2959,2959,1,-1.1705787362973867,0.04618698329279903,0.007203621892530191
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,31,Taupe,-10.232375430802357,0.0,0.5376130999999873,-5.602375430802357,0.0,-0.7423869000000127,-5.602375430802357,-0.7423869000000127,0.0,2D_Model (x/y),-5.602375430802357,-0.7423869000000127,outside_mesh_bbox_nearest_cell,False,0.6023754308023568,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.698618764661673
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,32,Taupe,-4.650679870802357,0.0,0.1710358999999357,-0.0206798708023567,0.0,-1.1089641000000643,-0.0206798708023567,-1.1089641000000643,0.0,2D_Model (x/y),-0.0206798708023567,-1.1089641000000643,inside_mesh_bbox_nearest_cell,True,0.0,-1,3019,3019,1,-0.023817440607677234,-1.1445621439100433,0.03573604727022915
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,33,Taupe,-4.650680830802358,0.0,-4.228988500000014,-0.020680830802358,0.0,-5.508988500000014,-0.020680830802358,-5.508988500000014,0.0,2D_Model (x/y),-0.020680830802358,-5.508988500000014,outside_mesh_bbox_nearest_cell,False,0.5089885000000143,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.6715647761045661
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,34,Taupe,8.800149511197644,0.0,1.135025199999916,13.430149511197644,0.0,-0.1449748000000841,13.430149511197644,-0.1449748000000841,0.0,2D_Model (x/y),13.430149511197644,-0.1449748000000841,outside_mesh_bbox_nearest_cell,False,8.430149511197644,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,8.538626630209738
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,35,Taupe,13.034822654197644,0.0,0.3883210999999278,17.664822654197643,0.0,-0.8916789000000722,17.664822654197643,-0.8916789000000722,0.0,2D_Model (x/y),17.664822654197643,-0.8916789000000722,outside_mesh_bbox_nearest_cell,False,12.664822654197643,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,12.753522042694387
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,36,Taupe,7.650088500197643,0.0,-0.0129850000000146,12.280088500197644,0.0,-1.2929850000000147,12.280088500197644,-1.2929850000000147,0.0,2D_Model (x/y),12.280088500197644,-1.2929850000000147,outside_mesh_bbox_nearest_cell,False,7.280088500197644,-1,5763,5763,0,4.91221400377144,-0.7390450159297993,7.388668628449878
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,37,Taupe,7.650088500197643,0.0,-4.012985000000015,12.280088500197644,0.0,-5.292985000000015,12.280088500197644,-5.292985000000015,0.0,2D_Model (x/y),12.280088500197644,-5.292985000000015,outside_mesh_bbox_nearest_cell,False,7.2859816621327695,-1,5733,5733,0,4.8379232913584636,-4.735565165850393,7.463011447610121
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,38,Permeablilty,-4.650540388,0.0,0.206104888,-0.0205403879999996,0.0,-1.073895112,-0.0205403879999996,-1.073895112,0.0,2D_Model (x/y),-0.0205403879999996,-1.073895112,inside_mesh_bbox_nearest_cell,True,0.0,-1,3019,3019,1,-0.023817440607677234,-1.1445621439100433,0.07074297472377428
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,39,Permeablilty,-4.653474604,0.0,0.056185966,-0.0234746040000004,0.0,-1.223814034,-0.0234746040000004,-1.223814034,0.0,2D_Model (x/y),-0.0234746040000004,-1.223814034,inside_cell,True,0.0,2977,2977,2977,1,-0.029469608077887868,-1.2248534617141633,0.006084446060806024
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,40,Permeablilty,-4.655430748,0.0,-0.043759982,-0.0254307479999997,0.0,-1.323759982,-0.0254307479999997,-1.323759982,0.0,2D_Model (x/y),-0.0254307479999997,-1.323759982,inside_cell,True,0.0,1738,1738,1738,1,-0.035816499146322504,-1.32669334639894,0.010792055113383886
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,41,Permeablilty,-4.657386892,0.0,-0.14370593,-0.0273868919999999,0.0,-1.42370593,-0.0273868919999999,-1.42370593,0.0,2D_Model (x/y),-0.0273868919999999,-1.42370593,inside_cell,True,0.0,9815,9815,9815,0,-0.026706486690821613,-1.4123138877431967,0.011412343237282543
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,42,Permeablilty,-4.659343035,0.0,-0.243651878,-0.0293430350000001,0.0,-1.523651878,-0.0293430350000001,-1.523651878,0.0,2D_Model (x/y),-0.0293430350000001,-1.523651878,inside_cell,True,0.0,8432,8432,8432,0,-0.04437124921737501,-1.5209745641996033,0.015264836446850762
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,43,Permeablilty,-4.661299179,0.0,-0.343597827,-0.0312991790000003,0.0,-1.623597827,-0.0312991790000003,-1.623597827,0.0,2D_Model (x/y),-0.0312991790000003,-1.623597827,inside_cell,True,0.0,6365,6365,6365,0,-0.03824806572081956,-1.6155719268518733,0.010616124521051817
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,44,Permeablilty,-4.663255323,0.0,-0.443543775,-0.0332553229999996,0.0,-1.723543775,-0.0332553229999996,-1.723543775,0.0,2D_Model (x/y),-0.0332553229999996,-1.723543775,inside_cell,True,0.0,7890,7890,7890,0,-0.06564814488832203,-1.7076700470402368,0.0360731222550689
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,45,Permeablilty,-4.665211467,0.0,-0.543489723,-0.0352114669999998,0.0,-1.823489723,-0.0352114669999998,-1.823489723,0.0,2D_Model (x/y),-0.0352114669999998,-1.823489723,inside_cell,True,0.0,8630,8630,8630,0,0.009921866603501833,-1.81927105565583,0.04533006680257306
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,46,Permeablilty,-4.667167611,0.0,-0.643435671,-0.0371676110000001,0.0,-1.923435671,-0.0371676110000001,-1.923435671,0.0,2D_Model (x/y),-0.0371676110000001,-1.923435671,inside_cell,True,0.0,6900,6900,6900,0,-0.071150844405118,-1.8890732133357033,0.04832844555122069
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,47,Permeablilty,-4.669123755,0.0,-0.743381619,-0.0391237550000003,0.0,-2.023381619,-0.0391237550000003,-2.023381619,0.0,2D_Model (x/y),-0.0391237550000003,-2.023381619,inside_cell,True,0.0,4568,4568,4568,0,-0.06000572594988279,-2.00520091959371,0.027687443754409773
cda_knowledge_base/measurements/coordinates_geometry_layout/source_files/2025-09-05_Mess_Koord_XY.xlsx,Tabelle1,48,Permeablilty,-4.671079899,0.0,-0.843327567,-0.0410798990000005,0.0,-2.123327567,-0.0410798990000005,-2.123327567,0.0,2D_Model (x/y),-0.0410798990000005,-2.123327567,inside_cell,True,0.0,4705,4705,4705,0,-0.03795927957446701,-2.1202846460298033,0.004358627493819609
