group,segment_label,start_label,end_label,sample_index,sample_count,sample_fraction,distance_along_segment_m,segment_length_2d_m,sample_spacing_target_m,lookup_x,lookup_y,lookup_status,inside_mesh_bbox,distance_to_mesh_bbox_m,containing_cell_id,nearest_cell_id,lookup_cell_id,lookup_material_id,nearest_centroid_x,nearest_centroid_y,nearest_centroid_distance_m
Charac. Bohrungen,BCD-A32,BCD-A32 Anfang,BCD-A32 Ende,36,41,0.9,3.590114082703937,3.9890156474488188,0.1,-4.518115382026475,-1.3806401000000155,inside_cell,True,0.0,6327,6327,6327,0,-4.466921482233343,-1.32792773827714,0.07348066721548273
Charac. Bohrungen,BCD-A32,BCD-A32 Anfang,BCD-A32 Ende,37,41,0.925,3.6898394738901574,3.9890156474488188,0.1,-4.613863454343333,-1.408523075000014,inside_cell,True,0.0,6333,6333,6333,0,-4.712942815205177,-1.3748081680291666,0.10465856248221841
Charac. Bohrungen,BCD-A32,BCD-A32 Anfang,BCD-A32 Ende,38,41,0.95,3.7895648650763776,3.9890156474488188,0.1,-4.70961152666019,-1.4364060500000124,inside_cell,True,0.0,6333,6333,6333,0,-4.712942815205177,-1.3748081680291666,0.06168789627361444
Charac. Bohrungen,BCD-A32,BCD-A32 Anfang,BCD-A32 Ende,39,41,0.975,3.889290256262598,3.9890156474488188,0.1,-4.805359598977047,-1.464289025000011,inside_cell,True,0.0,6333,6333,6333,0,-4.712942815205177,-1.3748081680291666,0.12863780815519676
Charac. Bohrungen,BCD-A32,BCD-A32 Anfang,BCD-A32 Ende,40,41,1.0,3.9890156474488188,3.9890156474488188,0.1,-4.901107671293905,-1.4921720000000094,inside_cell,True,0.0,6333,5981,6333,0,-4.712199871591216,-1.6048733684837069,0.2199721692546792
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,0,42,0.0,0.0,4.0019499251900905,0.1,0.35402571719029385,-1.0380879999999866,inside_mesh_bbox_nearest_cell,True,0.0,-1,2925,2925,1,0.36111074840359536,-1.14190148773811,0.10405497539112173
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,1,42,0.024390243902439025,0.09760853476073392,4.0019499251900905,0.1,0.3864959782455552,-1.1301374878048656,inside_mesh_bbox_nearest_cell,True,0.0,-1,1591,1591,1,0.3885945027839677,-1.1414237796493498,0.011479729475784317
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,2,42,0.04878048780487805,0.19521706952146783,4.0019499251900905,0.1,0.41896623930081656,-1.2221869756097448,inside_cell,True,0.0,1781,1999,1781,1,0.42894221830992835,-1.2270107013851967,0.01108099668563252
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,3,42,0.07317073170731707,0.2928256042822017,4.0019499251900905,0.1,0.4514365003560779,-1.3142364634146237,inside_cell,True,0.0,4096,4096,4096,0,0.441183901061646,-1.3290266963222168,0.01799629911267965
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,4,42,0.0975609756097561,0.39043413904293567,4.0019499251900905,0.1,0.48390676141133926,-1.4062859512195027,inside_cell,True,0.0,9359,9359,9359,0,0.473258921433698,-1.39517661043897,0.015388110630206108
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,5,42,0.12195121951219512,0.48804267380366956,4.0019499251900905,0.1,0.5163770224666007,-1.498335439024382,inside_cell,True,0.0,3600,8338,3600,0,0.48917489775316164,-1.4861110816591332,0.029822650819784635
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,6,42,0.14634146341463414,0.5856512085644034,4.0019499251900905,0.1,0.548847283521862,-1.590384926829261,inside_cell,True,0.0,8057,8057,8057,0,0.5682845664314463,-1.5748943423097401,0.024854902447276617
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,7,42,0.17073170731707318,0.6832597433251375,4.0019499251900905,0.1,0.5813175445771234,-1.6824344146341401,inside_cell,True,0.0,3539,3539,3539,0,0.56613572139894,-1.6812749778023532,0.015226031944683768
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,8,42,0.1951219512195122,0.7808682780858713,4.0019499251900905,0.1,0.6137878056323847,-1.774483902439019,inside_cell,True,0.0,6194,6194,6194,0,0.5891764432815986,-1.7874055330397034,0.027797260551036894
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,9,42,0.21951219512195122,0.8784768128466053,4.0019499251900905,0.1,0.6462580666876461,-1.866533390243898,inside_cell,True,0.0,4649,4649,4649,0,0.6575143761188703,-1.8834208473010434,0.020295090733189535
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,10,42,0.24390243902439024,0.9760853476073391,4.0019499251900905,0.1,0.6787283277429074,-1.958582878048777,inside_cell,True,0.0,4650,4650,4650,0,0.665476486551289,-1.9531543580704167,0.014320618845682998
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,11,42,0.2682926829268293,1.073693882368073,4.0019499251900905,0.1,0.7111985887981688,-2.050632365853656,inside_cell,True,0.0,5034,5034,5034,0,0.7099489458366689,-2.059181908847123,0.00864038731356221
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,12,42,0.2926829268292683,1.171302417128807,4.0019499251900905,0.1,0.7436688498534301,-2.1426818536585355,inside_cell,True,0.0,5030,5030,5030,0,0.7440329217408079,-2.109246699607247,0.033437136162844036
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,13,42,0.3170731707317073,1.268910951889541,4.0019499251900905,0.1,0.7761391109086915,-2.2347313414634145,inside_cell,True,0.0,5749,5749,5749,0,0.7517365625002904,-2.2421498944020537,0.02550527977748431
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,14,42,0.34146341463414637,1.366519486650275,4.0019499251900905,0.1,0.8086093719639529,-2.3267808292682934,inside_cell,True,0.0,3802,3802,3802,0,0.8476022896989667,-2.3701513168955466,0.05832192409819202
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,15,42,0.36585365853658536,1.4641280214110086,4.0019499251900905,0.1,0.8410796330192141,-2.4188303170731724,inside_cell,True,0.0,3802,3802,3802,0,0.8476022896989667,-2.3701513168955466,0.049114052046794275
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,16,42,0.3902439024390244,1.5617365561717427,4.0019499251900905,0.1,0.8735498940744755,-2.5108798048780514,inside_cell,True,0.0,5393,5393,5393,0,0.828359919560491,-2.54285118384335,0.0553561457249085
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,17,42,0.4146341463414634,1.6593450909324765,4.0019499251900905,0.1,0.9060201551297368,-2.6029292926829304,inside_cell,True,0.0,4317,4317,4317,0,0.8573278628323996,-2.65877403236013,0.07409166133097234
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,18,42,0.43902439024390244,1.7569536256932106,4.0019499251900905,0.1,0.9384904161849982,-2.6949787804878094,inside_cell,True,0.0,5388,5388,5388,0,0.9729167856959142,-2.6872018835627833,0.035293838605124965
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,19,42,0.4634146341463415,1.8545621604539444,4.0019499251900905,0.1,0.9709606772402596,-2.787028268292689,inside_cell,True,0.0,4400,4400,4400,0,1.0418410823353659,-2.8015331381084336,0.07234931288421526
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,20,42,0.4878048780487805,1.9521706952146782,4.0019499251900905,0.1,1.0034309382955209,-2.8790777560975678,inside_cell,True,0.0,4399,4399,4399,0,1.0075280015137544,-2.9169172993202235,0.03806070096981178
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,21,42,0.5121951219512195,2.049779229975412,4.0019499251900905,0.1,1.0359011993507823,-2.9711272439024468,inside_cell,True,0.0,4399,4399,4399,0,1.0075280015137544,-2.9169172993202235,0.06118624393690825
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,22,42,0.5365853658536586,2.147387764736146,4.0019499251900905,0.1,1.0683714604060437,-3.063176731707326,inside_cell,True,0.0,6285,6285,6285,0,1.0910853250994952,-3.0304369053468303,0.039847407436718434
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,23,42,0.5609756097560976,2.24499629949688,4.0019499251900905,0.1,1.1008417214613049,-3.1552262195122047,inside_cell,True,0.0,4719,4719,4719,0,1.048530624979925,-3.16582616458772,0.05337424145304701
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,24,42,0.5853658536585366,2.342604834257614,4.0019499251900905,0.1,1.1333119825165663,-3.247275707317084,inside_cell,True,0.0,4500,4500,4500,0,1.14737897581492,-3.248011859393573,0.014086242236155358
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,25,42,0.6097560975609756,2.440213369018348,4.0019499251900905,0.1,1.1657822435718277,-3.3393251951219627,inside_cell,True,0.0,4497,4497,4497,0,1.1817757561177167,-3.37944102682637,0.04318648396074672
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,26,42,0.6341463414634146,2.537821903779082,4.0019499251900905,0.1,1.198252504627089,-3.431374682926842,inside_cell,True,0.0,4497,4497,4497,0,1.1817757561177167,-3.37944102682637,0.0544847490349659
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,27,42,0.6585365853658537,2.635430438539816,4.0019499251900905,0.1,1.2307227656823505,-3.5234241707317215,inside_cell,True,0.0,5945,4497,5945,0,1.1817757561177167,-3.37944102682637,0.15207549268106793
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,28,42,0.6829268292682927,2.73303897330055,4.0019499251900905,0.1,1.263193026737612,-3.6154736585366,inside_cell,True,0.0,6731,6731,6731,0,1.3506951570401533,-3.70383806144633,0.12435791293309813
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,29,42,0.7073170731707317,2.830647508061283,4.0019499251900905,0.1,1.2956632877928729,-3.7075231463414795,inside_cell,True,0.0,6731,6731,6731,0,1.3506951570401533,-3.70383806144633,0.05515511294099785
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,30,42,0.7317073170731707,2.9282560428220172,4.0019499251900905,0.1,1.3281335488481343,-3.799572634146358,inside_cell,True,0.0,6731,6731,6731,0,1.3506951570401533,-3.70383806144633,0.09835717855991567
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,31,42,0.7560975609756098,3.0258645775827513,4.0019499251900905,0.1,1.3606038099033957,-3.8916221219512375,inside_cell,True,0.0,3611,3611,3611,0,1.4715650458250333,-3.8594904546607367,0.11551986807525694
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,32,42,0.7804878048780488,3.1234731123434853,4.0019499251900905,0.1,1.393074070958657,-3.983671609756117,inside_cell,True,0.0,3610,3610,3610,0,1.4116799168285368,-4.05021870905574,0.06909916009422745
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,33,42,0.8048780487804879,3.2210816471042194,4.0019499251900905,0.1,1.4255443320139185,-4.075721097560995,inside_cell,True,0.0,3610,3610,3610,0,1.4116799168285368,-4.05021870905574,0.029027466784161605
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,34,42,0.8292682926829268,3.318690181864953,4.0019499251900905,0.1,1.4580145930691797,-4.167770585365874,inside_cell,True,0.0,3864,3864,3864,0,1.5409832815946867,-4.189004496574493,0.08564275953551545
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,35,42,0.8536585365853658,3.416298716625687,4.0019499251900905,0.1,1.490484854124441,-4.259820073170753,inside_cell,True,0.0,3864,3864,3864,0,1.5409832815946867,-4.189004496574493,0.08697664666810535
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,36,42,0.8780487804878049,3.513907251386421,4.0019499251900905,0.1,1.5229551151797025,-4.351869560975633,inside_cell,True,0.0,7503,7503,7503,0,1.4996415506727498,-4.372585162068403,0.031187472142747114
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,37,42,0.9024390243902439,3.6115157861471547,4.0019499251900905,0.1,1.555425376234964,-4.443919048780512,inside_cell,True,0.0,7503,7503,7503,0,1.4996415506727498,-4.372585162068403,0.09055583132969158
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,38,42,0.926829268292683,3.709124320907889,4.0019499251900905,0.1,1.5878956372902253,-4.535968536585391,inside_cell,True,0.0,5975,5975,5975,0,1.6539799627176668,-4.4810903856961035,0.0858996479167835
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,39,42,0.9512195121951219,3.8067328556686224,4.0019499251900905,0.1,1.6203658983454865,-4.628018024390269,inside_cell,True,0.0,5978,5978,5978,0,1.6048733702878035,-4.712199870580917,0.08559557029241589
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,40,42,0.975609756097561,3.9043413904293565,4.0019499251900905,0.1,1.652836159400748,-4.720067512195149,inside_cell,True,0.0,5978,5978,5978,0,1.6048733702878035,-4.712199870580917,0.048603795366851464
Charac. Bohrungen,BCD-A33,BCD-A33 Anfang,BCD-A33 Ende,41,42,1.0,4.0019499251900905,4.0019499251900905,0.1,1.6853064204560093,-4.812117000000028,inside_cell,True,0.0,5842,5842,5842,0,1.7741246506988702,-4.86248388983656,0.10210534567435332
